logz logzerr logvol nlive logl logwt insert_order
-6.872453381486661783e+03 1.998081837763838964e+00 -5.205378618681884895e+00 3.960000000000000000e+02 -6.858622070312500000e+03 -6.869810125502995106e+03 4.545454545454545303e-01
-6.869741411993994916e+03 2.036230477085319013e+00 -5.207903871207137492e+00 3.960000000000000000e+02 -6.857662597656250000e+03 -6.868853178099269826e+03 1.515151515151515138e+00
-6.868508608977598669e+03 2.303204995998625382e+00 -5.210429123732390089e+00 3.960000000000000000e+02 -6.857545898437500000e+03 -6.868739004133045455e+03 9.747474747474746959e-01
-6.867924038757554626e+03 1.316376652793287638e+00 -5.212954376257642686e+00 3.960000000000000000e+02 -6.855682617187500000e+03 -6.866878248135570175e+03 3.535353535353535220e-02
-6.866577096777108636e+03 1.766444055507743860e+00 -5.215479628782895283e+00 3.960000000000000000e+02 -6.854937011718750000e+03 -6.866135167919345804e+03 1.313131313131313260e-01
-6.865638768638425972e+03 1.419975900803853053e+00 -5.218004881308147880e+00 3.960000000000000000e+02 -6.853815429687500000e+03 -6.865016111140621433e+03 8.232323232323232043e-01
-6.864586593137140881e+03 1.150618095884644365e+00 -5.220530133833400477e+00 3.960000000000000000e+02 -6.849261718750000000e+03 -6.860464925455646153e+03 1.348484848484848397e+00
-6.860448838107398842e+03 1.725371761983542029e+00 -5.223055386358653074e+00 3.960000000000000000e+02 -6.848862792968750000e+03 -6.860068524926921782e+03 1.530303030303030276e+00
-6.859547562492243742e+03 2.100226301814551721e+00 -5.225580638883905671e+00 3.960000000000000000e+02 -6.846226562500000000e+03 -6.857434819710696502e+03 1.631313131313131271e+00
-6.857320682519472939e+03 2.474926510920656852e+00 -5.228105891409158268e+00 3.960000000000000000e+02 -6.844474121093750000e+03 -6.855684903556972131e+03 1.661616161616161547e+00
-6.855506924272675860e+03 1.600691909898074972e+00 -5.230631143934410865e+00 3.960000000000000000e+02 -6.841587890625000000e+03 -6.852801198340747760e+03 3.131313131313131493e-01
-6.852736514394410733e+03 1.742129785776629136e+00 -5.233156396459663462e+00 3.960000000000000000e+02 -6.840339843750000000e+03 -6.851555676718272480e+03 9.444444444444444198e-01
-6.851287925874956272e+03 1.983698082586025313e+00 -5.235681648984916059e+00 3.960000000000000000e+02 -6.839906250000000000e+03 -6.851124608220798109e+03 1.000000000000000000e+00
-6.850509789484089197e+03 1.621772851327239362e+00 -5.238206901510168656e+00 3.960000000000000000e+02 -6.829196777343750000e+03 -6.840417660817072829e+03 1.232323232323232265e+00
-6.840417619413748071e+03 4.127009796320003865e+00 -5.240732154035421253e+00 3.960000000000000000e+02 -6.829151367187500000e+03 -6.840374775913348458e+03 1.909090909090909172e+00
-6.839702821054844208e+03 3.521888339448917549e+00 -5.243257406560673850e+00 3.960000000000000000e+02 -6.828031738281250000e+03 -6.839257672259623178e+03 6.212121212121212155e-01
-6.838762531646086245e+03 3.789125881528712991e+00 -5.245782659085926447e+00 3.960000000000000000e+02 -6.819915039062500000e+03 -6.831143498293398807e+03 1.616161616161616299e-01
-6.831143007397666224e+03 6.378205981019381632e+00 -5.248307911611179044e+00 3.960000000000000000e+02 -6.814565429687500000e+03 -6.825796414170924436e+03 8.535353535353534804e-01
-6.825791661130082502e+03 7.672577607905239461e+00 -5.250833164136431641e+00 3.960000000000000000e+02 -6.809133789062500000e+03 -6.820367298798449156e+03 1.712121212121212155e+00
-6.820362900608652126e+03 8.663296485915875422e+00 -5.253358416661684238e+00 3.960000000000000000e+02 -6.808946289062500000e+03 -6.820182324050974785e+03 8.282828282828282873e-01
-6.819575394688486085e+03 4.402150689308789389e+00 -5.255883669186936835e+00 3.960000000000000000e+02 -6.804618164062500000e+03 -6.815856724303499504e+03 1.762626262626262541e+00
-6.815832747838868272e+03 1.860284323727949385e+00 -5.258408921712189432e+00 3.960000000000000000e+02 -6.799001953125000000e+03 -6.810243038618525134e+03 8.737373737373737015e-01
-6.810239309466372106e+03 2.741791321324813069e+00 -5.260934174237442029e+00 3.960000000000000000e+02 -6.798187500000000000e+03 -6.809431110746050763e+03 2.070707070707070718e-01
-6.809062544710701331e+03 2.459159208297693855e+00 -5.263459426762694626e+00 3.960000000000000000e+02 -6.794855468750000000e+03 -6.806101604748575483e+03 1.383838383838383868e+00
-6.806051130068535713e+03 1.516341192928994497e+00 -5.265984679287947223e+00 3.960000000000000000e+02 -6.788676757812500000e+03 -6.799925419063601112e+03 9.141414141414141437e-01
-6.799923235512929750e+03 3.786343061861141113e+00 -5.268509931813199820e+00 3.960000000000000000e+02 -6.786612792968750000e+03 -6.797863979472375831e+03 1.505050505050504972e+00
-6.797743933376475070e+03 4.312646517743625729e+00 -5.271035184338452417e+00 3.960000000000000000e+02 -6.785181152343750000e+03 -6.796434864099901461e+03 8.131313131313131493e-01
-6.796195791058382383e+03 1.051527099482917338e+00 -5.273560436863705014e+00 3.960000000000000000e+02 -6.784312500000000000e+03 -6.795568737008676180e+03 3.030303030303030387e-01
-6.795140751985873067e+03 1.016157877900909945e+00 -5.276085689388957611e+00 3.960000000000000000e+02 -6.784146484375000000e+03 -6.795405246636201809e+03 1.212121212121212155e-01
-6.794571132824513370e+03 1.104658378440569244e+00 -5.278610941914210208e+00 3.960000000000000000e+02 -6.783155761718750000e+03 -6.794417049232477439e+03 2.222222222222222099e-01
-6.793797979059915633e+03 8.226082643857327570e-01 -5.281136194439462805e+00 3.960000000000000000e+02 -6.781936035156250000e+03 -6.793199847922502158e+03 1.146464646464646409e+00
-6.792761697352740157e+03 1.017469161687858392e+00 -5.283661446964715402e+00 3.960000000000000000e+02 -6.781925781250000000e+03 -6.793192119268777788e+03 1.777777777777777679e+00
-6.792260779837127302e+03 8.802368397422591917e-01 -5.286186699489967999e+00 3.960000000000000000e+02 -6.781777343750000000e+03 -6.793046207021302507e+03 1.666666666666666574e-01
-6.791885138470909624e+03 7.554803925896558248e-01 -5.288711952015220596e+00 3.960000000000000000e+02 -6.780162109375000000e+03 -6.791433497898828136e+03 5.757575757575758013e-01
-6.790940887407310584e+03 9.516376892323068493e-01 -5.291237204540473194e+00 3.960000000000000000e+02 -6.778768554687500000e+03 -6.790042468463853766e+03 4.393939393939393923e-01
-6.789700857327035919e+03 9.876012592957217340e-01 -5.293762457065725791e+00 3.960000000000000000e+02 -6.771068359375000000e+03 -6.782344798403878485e+03 2.474747474747474862e-01
-6.782344159897053942e+03 4.242034666382296315e+00 -5.296287709590978388e+00 3.960000000000000000e+02 -6.768965820312500000e+03 -6.780244784593904114e+03 1.464646464646464752e+00
-6.780129196899315502e+03 3.304630571307319631e+00 -5.298812962116230985e+00 3.960000000000000000e+02 -6.749754394531250000e+03 -6.761035884065178834e+03 3.838383838383838120e-01
-6.761035884060074750e+03 9.178480059955461456e+00 -5.301338214641483582e+00 3.960000000000000000e+02 -6.749480468750000000e+03 -6.760764483536454463e+03 5.353535353535353591e-01
-6.760197857457190366e+03 9.891942427191555698e-01 -5.303863467166736179e+00 3.960000000000000000e+02 -6.741296875000000000e+03 -6.752583415038980093e+03 1.878787878787878896e+00
-6.752582921884953066e+03 3.846503974410399262e+00 -5.306388719691988776e+00 3.960000000000000000e+02 -6.741244140625000000e+03 -6.752533205916504812e+03 8.434343434343434254e-01
-6.751864607792292190e+03 4.178814870060302056e+00 -5.308913972217241373e+00 3.960000000000000000e+02 -6.738584960937500000e+03 -6.749876551481530441e+03 2.020202020202020374e-02
-6.749748192236334035e+03 1.824251500574579188e+00 -5.311439224742493970e+00 3.960000000000000000e+02 -6.738260742187500000e+03 -6.749554857984055161e+03 1.696969696969697017e+00
-6.748953712921606893e+03 1.403196656631054751e+00 -5.313964477267746567e+00 3.960000000000000000e+02 -6.737041992187500000e+03 -6.748338633236580790e+03 1.161616161616161602e-01
-6.747906462703247598e+03 9.262744169036243314e-01 -5.316489729792999164e+00 3.960000000000000000e+02 -6.732633789062500000e+03 -6.743932955364105510e+03 5.505050505050504972e-01
-6.743914322682150669e+03 2.198485188735933793e+00 -5.319014982318251761e+00 3.960000000000000000e+02 -6.731253906250000000e+03 -6.742555597804131139e+03 2.979797979797979557e-01
-6.742326879214663677e+03 2.240057208375975328e+00 -5.321540234843504358e+00 3.960000000000000000e+02 -6.727316406250000000e+03 -6.738620623056656768e+03 4.494949494949495028e-01
-6.738596350693326713e+03 3.447067559234079148e+00 -5.324065487368756955e+00 3.960000000000000000e+02 -6.727197265625000000e+03 -6.738504007684181488e+03 1.580808080808080884e+00
-6.737855966482778967e+03 2.342011049088862595e+00 -5.326590739894009552e+00 3.960000000000000000e+02 -6.726403320312500000e+03 -6.737712587624207117e+03 1.515151515151515194e-02
-6.737088562383883072e+03 1.519539243815320129e+00 -5.329115992419262149e+00 3.960000000000000000e+02 -6.724706542968750000e+03 -6.736018335532981837e+03 1.959595959595959558e+00
-6.735723481206903671e+03 1.696910414160996972e+00 -5.331641244944514746e+00 3.960000000000000000e+02 -6.724615234375000000e+03 -6.735929552191757466e+03 1.545454545454545414e+00
-6.735128070728091188e+03 9.494692887552307337e-01 -5.334166497469767343e+00 3.960000000000000000e+02 -6.721712890625000000e+03 -6.733029733694283095e+03 2.929292929292929282e-01
-6.732914032612326082e+03 1.856940933377146274e+00 -5.336691749995019940e+00 3.960000000000000000e+02 -6.718163574218750000e+03 -6.729482942540557815e+03 1.378787878787878896e+00
-6.729451103179682832e+03 2.815226478266080967e+00 -5.339217002520272537e+00 3.960000000000000000e+02 -6.713347167968750000e+03 -6.724669061543083444e+03 1.989898989898989834e+00
-6.724660717576122806e+03 4.149257164301155321e+00 -5.341742255045525134e+00 3.960000000000000000e+02 -6.712173828125000000e+03 -6.723498246951858164e+03 1.313131313131313260e-01
-6.723226151245467008e+03 4.185366116122958502e+00 -5.344267507570777731e+00 3.960000000000000000e+02 -6.710259765625000000e+03 -6.721586709704383793e+03 2.424242424242424310e-01
-6.721409326653268181e+03 4.043839886257571514e+00 -5.346792760096030328e+00 3.960000000000000000e+02 -6.708809570312500000e+03 -6.720139039644408513e+03 4.242424242424242542e-01
-6.719891592994653365e+03 4.640157797314623522e+00 -5.349318012621282925e+00 3.960000000000000000e+02 -6.707468750000000000e+03 -6.718800744584434142e+03 1.363636363636363535e-01
-6.718511115884017272e+03 1.395872091292541972e+00 -5.351843265146535522e+00 3.960000000000000000e+02 -6.706844238281250000e+03 -6.718178758118209771e+03 1.419191919191919116e+00
-6.717638045196840721e+03 1.609879765884614011e+00 -5.354368517671788119e+00 3.960000000000000000e+02 -6.706180175781250000e+03 -6.717517220870734491e+03 1.661616161616161547e+00
-6.716882662147409064e+03 1.408698852633728293e+00 -5.356893770197040716e+00 3.960000000000000000e+02 -6.702870117187500000e+03 -6.714209687529510120e+03 1.803030303030302983e+00
-6.714142920369433341e+03 1.219021835994702041e+00 -5.359419022722293313e+00 3.960000000000000000e+02 -6.702760742187500000e+03 -6.714102837782034840e+03 1.212121212121212155e+00
-6.713429531081889763e+03 9.137137938936693571e-01 -5.361944275247545910e+00 3.960000000000000000e+02 -6.701740234375000000e+03 -6.713084855222060469e+03 6.212121212121212155e-01
-6.712549268722662418e+03 9.263474126959480026e-01 -5.364469527772798507e+00 3.960000000000000000e+02 -6.701685058593750000e+03 -6.713032204693336098e+03 1.505050505050504972e+00
-6.712068715111796337e+03 9.843620560635789607e-01 -5.366994780298051104e+00 3.960000000000000000e+02 -6.701214355468750000e+03 -6.712564026820860818e+03 1.525252525252525304e+00
-6.711592865523434739e+03 1.069393214780375079e+00 -5.369520032823303701e+00 3.960000000000000000e+02 -6.701097656250000000e+03 -6.712449852854636447e+03 1.868686868686868729e+00
-6.711239087575482699e+03 6.735047877161900454e-01 -5.372045285348556298e+00 3.960000000000000000e+02 -6.698727539062500000e+03 -6.710082260919661167e+03 1.237373737373737459e+00
-6.709808817821566663e+03 1.094396265566131898e+00 -5.374570537873808895e+00 3.960000000000000000e+02 -6.697187011718750000e+03 -6.708544258828436796e+03 1.247474747474747403e+00
-6.708295553740256764e+03 1.259523585730473183e+00 -5.377095790399061492e+00 3.960000000000000000e+02 -6.696747070312500000e+03 -6.708106842674712425e+03 1.858585858585858563e+00
-6.707503606133237554e+03 1.272944152910654436e+00 -5.379621042924314089e+00 3.960000000000000000e+02 -6.692177734375000000e+03 -6.703540031989737145e+03 8.585858585858585634e-01
-6.703521215042572294e+03 3.264983082889691524e+00 -5.382146295449566686e+00 3.960000000000000000e+02 -6.688172851562500000e+03 -6.699537674429762774e+03 6.363636363636363535e-01
-6.699519226054633691e+03 3.190243643568706489e+00 -5.384671547974819283e+00 3.960000000000000000e+02 -6.686669433593750000e+03 -6.698036781713537493e+03 1.323232323232323315e+00
-6.697832142766242214e+03 1.193208330265084660e+00 -5.387196800500071880e+00 3.960000000000000000e+02 -6.684488769531250000e+03 -6.695858642903563123e+03 1.065656565656565746e+00
-6.695728518883650395e+03 1.238081919303752221e+00 -5.389722053025324477e+00 3.960000000000000000e+02 -6.683659179687500000e+03 -6.695031578312337842e+03 4.595959595959596133e-01
-6.694627376069620368e+03 7.184873724603811906e-01 -5.392247305550577074e+00 3.960000000000000000e+02 -6.682284667968750000e+03 -6.693659591846113472e+03 8.989898989898990056e-01
-6.693337563469723136e+03 9.023804101252281828e-01 -5.394772558075829672e+00 3.960000000000000000e+02 -6.681701660156250000e+03 -6.693079109286139101e+03 1.580808080808080884e+00
-6.692506862513609121e+03 9.663538511564703226e-01 -5.397297810601082269e+00 3.960000000000000000e+02 -6.681214843750000000e+03 -6.692594818132413820e+03 1.277777777777777679e+00
-6.691856726430142771e+03 9.519987776188220119e-01 -5.399823063126334866e+00 3.960000000000000000e+02 -6.680622070312500000e+03 -6.692004569947439450e+03 1.959595959595959558e+00
-6.691234771279740016e+03 1.183188532677641458e+00 -5.402348315651587463e+00 3.960000000000000000e+02 -6.672909179687500000e+03 -6.684294204574964169e+03 1.853535353535353591e+00
-6.684293237321874585e+03 3.321989847597846879e+00 -5.404873568176840060e+00 3.960000000000000000e+02 -6.670242187500000000e+03 -6.681629737639989798e+03 3.585858585858585634e-01
-6.681562355802650927e+03 1.937765851966957165e+00 -5.407398820702092657e+00 3.960000000000000000e+02 -6.669621582031250000e+03 -6.681011657423765428e+03 1.782828282828282873e+00
-6.680556420397704642e+03 8.159206689224660636e-01 -5.409924073227345254e+00 3.960000000000000000e+02 -6.668559570312500000e+03 -6.679952170957540147e+03 1.358585858585858563e+00
-6.679516186704569009e+03 9.696543909017912855e-01 -5.412449325752597851e+00 3.960000000000000000e+02 -6.661167480468750000e+03 -6.672562606366315777e+03 1.479797979797979890e+00
-6.672561651613184949e+03 3.962336315960780730e+00 -5.414974578277850448e+00 3.960000000000000000e+02 -6.660676269531250000e+03 -6.672073920681340496e+03 6.414141414141414366e-01
-6.671595193919779376e+03 3.598351127623829360e+00 -5.417499830803103045e+00 3.960000000000000000e+02 -6.658719238281250000e+03 -6.670119414683866125e+03 1.691919191919191823e+00
-6.669913538947710549e+03 3.007264125721807790e+00 -5.420025083328355642e+00 3.960000000000000000e+02 -6.655796875000000000e+03 -6.667199576655140845e+03 6.818181818181817677e-01
-6.667135406617475383e+03 3.936137813836938726e+00 -5.422550335853608239e+00 3.960000000000000000e+02 -6.654323242187500000e+03 -6.665728469095166474e+03 6.767676767676767957e-01
-6.665509420225580470e+03 1.849392583619366759e+00 -5.425075588378860836e+00 3.960000000000000000e+02 -6.649778808593750000e+03 -6.661186560753942103e+03 1.005050505050504972e+00
-6.661173386015967480e+03 2.878986458289307215e+00 -5.427600840904113433e+00 3.960000000000000000e+02 -6.649270996093750000e+03 -6.660681273506466823e+03 1.010101010101010187e-02
-6.660204211359071451e+03 3.230070404867619427e+00 -5.430126093429366030e+00 3.960000000000000000e+02 -6.646714843750000000e+03 -6.658127646415242452e+03 4.292929292929292817e-01
-6.658009543348664920e+03 3.854248036128733457e+00 -5.432651345954618627e+00 3.960000000000000000e+02 -6.646680664062500000e+03 -6.658095991980267172e+03 1.656565656565656575e+00
-6.657358686603914975e+03 3.839321096694032320e+00 -5.435176598479871224e+00 3.960000000000000000e+02 -6.644115722656250000e+03 -6.655533575826542801e+03 9.090909090909091161e-02
-6.655384122057794229e+03 2.276489566026565381e+00 -5.437701851005123821e+00 3.960000000000000000e+02 -6.643843750000000000e+03 -6.655264128422818430e+03 1.959595959595959558e+00
-6.654629179329427643e+03 1.437795942343279565e+00 -5.440227103530376418e+00 3.960000000000000000e+02 -6.642358886718750000e+03 -6.653781790394093150e+03 1.222222222222222321e+00
-6.653425142771767241e+03 1.034342480899385297e+00 -5.442752356055629015e+00 3.960000000000000000e+02 -6.638896972656250000e+03 -6.650322401584118779e+03 1.777777777777777679e+00
-6.650278455626409595e+03 1.528930072778688309e+00 -5.445277608580881612e+00 3.960000000000000000e+02 -6.637273437500000000e+03 -6.648701391680393499e+03 3.737373737373737570e-01
-6.648513601154977550e+03 1.946636950234733154e+00 -5.447802861106134209e+00 3.960000000000000000e+02 -6.634864257812500000e+03 -6.646294737245419128e+03 1.287878787878787845e+00
-6.646191519712468107e+03 2.137336532215268203e+00 -5.450328113631386806e+00 3.960000000000000000e+02 -6.634671386718750000e+03 -6.646104391404194757e+03 1.106060606060605966e+00
-6.645453859760004889e+03 1.019605535050063461e+00 -5.452853366156639403e+00 3.960000000000000000e+02 -6.632545898437500000e+03 -6.643981428375469477e+03 2.525252525252525207e-02
-6.643774928869408541e+03 1.130437681212052015e+00 -5.455378618681892000e+00 3.960000000000000000e+02 -6.630626953125000000e+03 -6.642065008315495106e+03 1.606060606060605966e+00
-6.641898748254836391e+03 1.234111543958297696e+00 -5.457903871207144597e+00 3.960000000000000000e+02 -6.629529296875000000e+03 -6.640969877318019826e+03 1.060606060606060635e-01
-6.640636983305599642e+03 1.871839619624490636e+00 -5.460429123732397194e+00 3.960000000000000000e+02 -6.629311523437500000e+03 -6.640754629133045455e+03 8.585858585858585634e-02
-6.640000929967965021e+03 1.865363867335783299e+00 -5.462954376257649791e+00 3.960000000000000000e+02 -6.629157226562500000e+03 -6.640602857510570175e+03 1.131313131313131271e+00
-6.639564124605110919e+03 1.584254337171522087e+00 -5.465479628782902388e+00 3.960000000000000000e+02 -6.629119140625000000e+03 -6.640567296825595804e+03 1.025252525252525304e+00
-6.639251715070310638e+03 7.919352402114613332e-01 -5.468004881308154985e+00 3.960000000000000000e+02 -6.628903320312500000e+03 -6.640354001765621433e+03 1.212121212121212155e+00
-6.638964950334551759e+03 5.902326338162814379e-01 -5.470530133833407582e+00 3.960000000000000000e+02 -6.628418945312500000e+03 -6.639872152018146153e+03 1.787878787878787845e+00
-6.638625872786387845e+03 6.245560755700342304e-01 -5.473055386358660179e+00 3.960000000000000000e+02 -6.627730468750000000e+03 -6.639186200708171782e+03 6.414141414141414366e-01
-6.638174146561735142e+03 9.501479501901594071e-01 -5.475580638883912776e+00 3.960000000000000000e+02 -6.627505859375000000e+03 -6.638964116585696502e+03 4.393939393939393923e-01
-6.637799925573916880e+03 8.627022126095500454e-01 -5.478105891409165373e+00 3.960000000000000000e+02 -6.626516113281250000e+03 -6.637976895744472131e+03 1.994949494949495028e+00
-6.637191353771401737e+03 7.948466156673426042e-01 -5.480631143934417970e+00 3.960000000000000000e+02 -6.625337402343750000e+03 -6.636800710059497760e+03 2.000000000000000000e+00
-6.636283929490561604e+03 8.375840861134558057e-01 -5.483156396459670567e+00 3.960000000000000000e+02 -6.619457519531250000e+03 -6.630923352499522480e+03 5.909090909090909394e-01
-6.630918665307082847e+03 3.470742714188847167e+00 -5.485681648984923164e+00 3.960000000000000000e+02 -6.619440429687500000e+03 -6.630908787908298109e+03 1.500000000000000000e+00
-6.630220567231804125e+03 3.121034778132107057e+00 -5.488206901510175761e+00 3.960000000000000000e+02 -6.617032226562500000e+03 -6.628503110035822829e+03 9.595959595959595301e-02
-6.628338000715470116e+03 3.753124448504792987e+00 -5.490732154035428358e+00 3.960000000000000000e+02 -6.616222656250000000e+03 -6.627696064975848458e+03 7.575757575757575690e-01
-6.627273236349598847e+03 3.579231647391742044e+00 -5.493257406560680955e+00 3.960000000000000000e+02 -6.613543945312500000e+03 -6.625019879290873178e+03 8.636363636363636465e-01
-6.624919992340092904e+03 1.978325643907340003e+00 -5.495782659085933552e+00 3.960000000000000000e+02 -6.613330078125000000e+03 -6.624808537355898807e+03 1.858585858585858563e+00
-6.624169565693788172e+03 2.244844728969389802e+00 -5.498307911611186150e+00 3.960000000000000000e+02 -6.611879882812500000e+03 -6.623360867295924436e+03 8.131313131313131493e-01
-6.622992455271785730e+03 1.381907231637225619e+00 -5.500833164136438747e+00 3.960000000000000000e+02 -6.611228515625000000e+03 -6.622712025360949156e+03 3.484848484848485084e-01
-6.622149295061476550e+03 1.616746678821006311e+00 -5.503358416661691344e+00 3.960000000000000000e+02 -6.610856445312500000e+03 -6.622342480300974785e+03 4.898989898989898895e-01
-6.621548082669856740e+03 1.456043213128407343e+00 -5.505883669186943941e+00 3.960000000000000000e+02 -6.610114257812500000e+03 -6.621602818053499504e+03 8.080808080808080662e-01
-6.620881928732579581e+03 1.458931666526467552e+00 -5.508408921712196538e+00 3.960000000000000000e+02 -6.608935058593750000e+03 -6.620426144087275134e+03 1.474747474747474696e+00
-6.619935143478946884e+03 9.759826401955336017e-01 -5.510934174237449135e+00 3.960000000000000000e+02 -6.603802246093750000e+03 -6.615295856839800763e+03 1.656565656565656575e+00
-6.615286238653697183e+03 2.040883302840139635e+00 -5.513459426762701732e+00 3.960000000000000000e+02 -6.603578125000000000e+03 -6.615074260998575483e+03 1.510101010101010166e+00
-6.614481496314603646e+03 1.947056613822023108e+00 -5.515984679287954329e+00 3.960000000000000000e+02 -6.599984375000000000e+03 -6.611483036251101112e+03 1.717171717171717127e-01
-6.611434375813103543e+03 2.553034241069245702e+00 -5.518509931813206926e+00 3.960000000000000000e+02 -6.595623046875000000e+03 -6.607124233378625831e+03 1.575757575757575690e+00
-6.607110891147044640e+03 2.599363495189489726e+00 -5.521035184338459523e+00 3.960000000000000000e+02 -6.595120605468750000e+03 -6.606624317224901461e+03 1.989898989898989834e+00
-6.606145150146388914e+03 1.326572673698124261e+00 -5.523560436863712120e+00 3.960000000000000000e+02 -6.592371582031250000e+03 -6.603877819039927090e+03 5.404040404040404422e-01
-6.603779252098617690e+03 2.323844728453917430e+00 -5.526085689388964717e+00 3.960000000000000000e+02 -6.592230957031250000e+03 -6.603739719292451809e+03 6.111111111111111605e-01
-6.603066143172349257e+03 1.259661306061534036e+00 -5.528610941914217314e+00 3.960000000000000000e+02 -6.590933593750000000e+03 -6.602444881263727439e+03 7.121212121212121549e-01
-6.602014875730865242e+03 1.318827046014843685e+00 -5.531136194439469911e+00 3.960000000000000000e+02 -6.589514648437500000e+03 -6.601028461203752158e+03 1.818181818181818232e-01
-6.600711527638079133e+03 9.059856524432740033e-01 -5.533661446964722508e+00 3.960000000000000000e+02 -6.589286132812500000e+03 -6.600802470831277788e+03 1.535353535353535248e+00
-6.600062818577143844e+03 8.378602463155181423e-01 -5.536186699489975105e+00 3.960000000000000000e+02 -6.587575195312500000e+03 -6.599094058583802507e+03 7.070707070707070718e-01
-6.598772298763708932e+03 9.883292457847193679e-01 -5.538711952015227702e+00 3.960000000000000000e+02 -6.586898925781250000e+03 -6.598420314305078136e+03 4.646464646464646409e-01
-6.597887752012540659e+03 9.886119328054131516e-01 -5.541237204540480299e+00 3.960000000000000000e+02 -6.586875976562500000e+03 -6.598399890338853766e+03 1.464646464646464752e+00
-6.597418240444836556e+03 9.367284970049771786e-01 -5.543762457065732896e+00 3.960000000000000000e+02 -6.584140625000000000e+03 -6.595667064028878485e+03 6.868686868686868507e-01
-6.595507013956272203e+03 1.203883845533904706e+00 -5.546287709590985493e+00 3.960000000000000000e+02 -6.583834960937500000e+03 -6.595363925218904114e+03 8.080808080808081495e-02
-6.594739765289043135e+03 1.082818000460175734e+00 -5.548812962116238090e+00 3.960000000000000000e+02 -6.583085449218750000e+03 -6.594616938752678834e+03 1.343434343434343425e+00
-6.593983320229763194e+03 8.975724736910860591e-01 -5.551338214641490687e+00 3.960000000000000000e+02 -6.583053222656250000e+03 -6.594587237442704463e+03 1.010101010101010187e-02
-6.593547218564352079e+03 6.178831358607904667e-01 -5.553863467166743284e+00 3.960000000000000000e+02 -6.582869628906250000e+03 -6.594406168945230093e+03 1.035353535353535248e+00
-6.593194025141723614e+03 9.123447565870743681e-01 -5.556388719691995881e+00 3.960000000000000000e+02 -6.579543945312500000e+03 -6.591083010604004812e+03 1.565656565656565746e-01
-6.590968686852942483e+03 1.459589974476949381e+00 -5.558913972217248478e+00 3.960000000000000000e+02 -6.578893554687500000e+03 -6.590435145231530441e+03 1.641414141414141437e+00
-6.589973599746234868e+03 2.182293158026208157e+00 -5.561439224742501075e+00 3.960000000000000000e+02 -6.576743164062500000e+03 -6.588287279859055161e+03 1.515151515151515194e-02
-6.588117368467724191e+03 2.500195731981677660e+00 -5.563964477267753672e+00 3.960000000000000000e+02 -6.573657226562500000e+03 -6.585203867611580790e+03 1.207070707070706961e+00
-6.585151004466021732e+03 3.383928805732316025e+00 -5.566489729793006269e+00 3.960000000000000000e+02 -6.571477539062500000e+03 -6.583026705364105510e+03 8.939393939393939226e-01
-6.582913808282686659e+03 3.229402609307696626e+00 -5.569014982318258866e+00 3.960000000000000000e+02 -6.570647460937500000e+03 -6.582199152491631139e+03 1.126262626262626299e+00
-6.581800805641595616e+03 3.715752549693882578e+00 -5.571540234843511463e+00 3.960000000000000000e+02 -6.570337402343750000e+03 -6.581891619150406768e+03 1.484848484848484862e+00
-6.581152034682816520e+03 2.186756146737576234e+00 -5.574065487368764060e+00 3.960000000000000000e+02 -6.570079589843750000e+03 -6.581636331902931488e+03 1.681818181818181879e+00
-6.580672000250428937e+03 1.284550856553118958e+00 -5.576590739894016657e+00 3.960000000000000000e+02 -6.564580566406250000e+03 -6.576139833717957117e+03 7.979797979797980112e-01
-6.576129133821888900e+03 2.523958493120578517e+00 -5.579115992419269254e+00 3.960000000000000000e+02 -6.564339355468750000e+03 -6.575901148032981837e+03 3.181818181818181768e-01
-6.575315510579473994e+03 2.219477968068348073e+00 -5.581641244944521851e+00 3.960000000000000000e+02 -6.563483886718750000e+03 -6.575048204535507466e+03 1.550505050505050608e+00
-6.574479805276757361e+03 1.351635881537758710e+00 -5.584166497469774448e+00 3.960000000000000000e+02 -6.561392578125000000e+03 -6.572959421194283095e+03 1.308080808080808177e+00
-6.572761695640850121e+03 1.629072377770150792e+00 -5.586691749995027045e+00 3.960000000000000000e+02 -6.559812988281250000e+03 -6.571382356603057815e+03 1.303030303030302983e+00
-6.571157818111571942e+03 2.246994283186431574e+00 -5.589217002520279642e+00 3.960000000000000000e+02 -6.559491699218750000e+03 -6.571063592793083444e+03 8.232323232323232043e-01
-6.570416448880747339e+03 2.327178969114540141e+00 -5.591742255045532239e+00 3.960000000000000000e+02 -6.555754882812500000e+03 -6.567329301639358164e+03 1.974747474747474696e+00
-6.567284680203871176e+03 3.191809135815737442e+00 -5.594267507570784836e+00 3.960000000000000000e+02 -6.551436523437500000e+03 -6.563013467516883793e+03 1.580808080808080884e+00
-6.562999599288939862e+03 3.248351992579680214e+00 -5.596792760096037433e+00 3.960000000000000000e+02 -6.549294921875000000e+03 -6.560874391206908513e+03 1.010101010101010187e-02
-6.560761591126469284e+03 2.643647696204974640e+00 -5.599318012621290030e+00 3.960000000000000000e+02 -6.547804199218750000e+03 -6.559386193803184142e+03 1.737373737373737459e+00
-6.559160861323961399e+03 2.800537937912010111e+00 -5.601843265146542628e+00 3.960000000000000000e+02 -6.546584472656250000e+03 -6.558168992493209771e+03 1.267676767676767735e+00
