8.191067777363700841e-01,4.653641752570895074e-01,4.717063748692362779e-01,7.856232794498785310e-01
9.959696909173348933e-01,8.343120836833166631e-01,8.960518421417229540e-02,8.913452141300476361e-01
8.707853361043375040e-01,4.629553235992540650e-01,1.694374436495643677e-02,7.799181740803357021e-01
9.132955543617538030e-01,5.187792444528190883e-01,2.048125586730564773e-02,7.598242774804822020e-01
9.161926066917257527e-01,4.974640999402625274e-01,4.365963928987559584e-02,8.050166985007957132e-01
9.531565964555466230e-01,6.176121426139948856e-01,9.278563356150739683e-01,9.101170097472490728e-01
9.030528692578945194e-01,4.978171367282471227e-01,6.094734127680490055e-02,7.749070630633606571e-01
9.958612978141715422e-01,7.830543527638931245e-01,1.037863246414713059e-01,8.931811516033437703e-01
9.883616812124961237e-01,6.951584640684259631e-01,3.278541470933054036e-01,9.240276128090531005e-01
9.981115319433918609e-01,7.532525519190023111e-01,2.213528516364207110e-01,9.432936953404436053e-01
7.560616854614113924e-01,4.212237044192808644e-01,3.599580271332091241e-01,7.771996771730975695e-01
7.682317070456063934e-01,4.427423136833512629e-01,7.641614778226802907e-01,7.694413142052659582e-01
8.814081709787076058e-01,4.820475096665221004e-01,1.316988451142596661e-01,7.662912867402614792e-01
9.952625476745076138e-01,8.934767973231947380e-01,8.903213251223141000e-02,8.976508159687002220e-01
9.651284779136287684e-01,6.057670914669052165e-01,3.747671767033798895e-01,8.773526694579643070e-01
7.560169171351407424e-01,4.314786184735484031e-01,6.584597539378411746e-01,7.838782505802996958e-01
9.945684219115273894e-01,8.748823267226080169e-01,1.075460783029136280e-02,8.860979976962752858e-01
9.694980019564231055e-01,5.937007160718110743e-01,1.842745478358989164e-01,8.618346516778108146e-01
9.681841465281303405e-01,6.238697794773540029e-01,4.589288543658350816e-01,9.026805549425847008e-01
7.721804844372881504e-01,4.456046130963804419e-01,8.481236527182921536e-01,7.818005090314116279e-01
8.852479893212893414e-01,5.113218223667708173e-01,2.809941686994880117e-01,7.629435753164361955e-01
9.925854102964640768e-01,9.286753361436637100e-01,6.656563073564936150e-02,8.736790759399355455e-01
9.962028663207183055e-01,9.359393024964615115e-01,1.771837910272752170e-01,9.028873885967443336e-01
8.615068797127721778e-01,4.820258980391470827e-01,2.983281105312870496e-01,7.707655426356878614e-01
8.113896922480011709e-01,4.381134388999952112e-01,2.798451767266345591e-01,7.895578306556734205e-01
9.073394804375340961e-01,5.019442796757879188e-01,6.058183923336346588e-03,7.726713337616857302e-01
9.822088356839238088e-01,8.068714544706271363e-01,3.760942092289065730e-01,8.938212598197505798e-01
9.990331470092930211e-01,9.985152307915216019e-01,2.932082291455343492e-01,9.849297354754277256e-01
7.851403061527267857e-01,4.539154858401958093e-01,9.855947871455223996e-01,7.731582161877895709e-01
8.942722256215651644e-01,5.108574328108486107e-01,2.780964735911443109e-01,7.800550479890085986e-01
7.722748365287039896e-01,4.470827967897261779e-01,8.145125288524548424e-01,7.727548801680914625e-01
9.943218418464628838e-01,9.765665983537465955e-01,1.370785859931273887e-01,8.857723842506143308e-01
8.444530843759199268e-01,4.644798706322822435e-01,3.082046427173578129e-01,7.781115795028187287e-01
9.918650994312424585e-01,6.757580872053613463e-01,8.500494025907157081e-02,8.988545972264077033e-01
9.924140070265997648e-01,8.810488701784376930e-01,4.183897243800982491e-02,8.720697573599910379e-01
7.748064109469604555e-01,4.420044441231888444e-01,5.919846067170773107e-01,7.837720720006491337e-01
9.905221332460413253e-01,8.710329235779851187e-01,3.213382876155913559e-01,9.109951682015866581e-01
9.904609312526087006e-01,9.811424219143900505e-01,2.334035011829642681e-01,8.872380610649990285e-01
9.912050595242132278e-01,7.521451975194218820e-01,3.618570356818843203e-01,9.414850444638581672e-01
9.998749638042979671e-01,7.929729214075673660e-01,1.007365336881104190e-01,9.300763534848737191e-01
9.810957264200675931e-01,6.781292099879370205e-01,3.667027823420839772e-01,8.977105041412364317e-01
9.793211420163371317e-01,6.253318818202165952e-01,9.211243295353077620e-02,8.583804338772634823e-01
9.939654569695893782e-01,7.918046912663975201e-01,1.358685749673149701e-01,8.972293933066347593e-01
9.985932248493911700e-01,9.104350044111627627e-01,2.813899686856879967e-02,9.111355971507482110e-01
8.779336894710350059e-01,4.786787905299555446e-01,1.994084549695823716e-01,7.806673979670978314e-01
7.455077254134580000e-01,4.274735009253969320e-01,5.185193942463203198e-01,7.770339987377181679e-01
8.350507758165354177e-01,4.753601088408662134e-01,4.378851294021104401e-01,7.791644162220008329e-01
9.961388113341202999e-01,8.326442081150423613e-01,2.345046163427823016e-01,9.186518313793990975e-01
9.026148926902615166e-01,5.214204850614704290e-01,2.068787947116946802e-01,7.586047229032779615e-01
9.948574488742164545e-01,9.304706931918681478e-01,1.253659597800922398e-01,8.951788773373685615e-01
9.580821609818398477e-01,5.675427092754947722e-01,2.698792117203674401e-01,8.696742531549436217e-01
9.039457812264083403e-01,5.270158071208189687e-01,6.517594790475770283e-01,8.659656768058636711e-01
8.321107882829182900e-01,4.496781378772803928e-01,2.206261573006831345e-01,7.736995928714389681e-01
9.961579796227116868e-01,8.607654957724684142e-01,2.803819531834062517e-01,9.393335922545430483e-01
8.361966408834161646e-01,4.675166830010174523e-01,3.189254740276635802e-01,7.640209564600531911e-01
9.469085994239726523e-01,6.027604573421658785e-01,9.357722188555399612e-01,8.932743153329085750e-01
8.008048647617304061e-01,4.604289981288507416e-01,9.409918450511547405e-01,7.796697519024148315e-01
7.523605018022938573e-01,4.331227065312662772e-01,5.377383272830001948e-01,7.734055984281485996e-01
9.025308888732062051e-01,4.954682070530734839e-01,3.370487338050176529e-02,7.681309467360684096e-01
8.940999484547965670e-01,4.935491930150838202e-01,1.894980046495178261e-01,7.775104981919571667e-01
9.853497037642267031e-01,9.841734831189230537e-01,2.973356906599667893e-01,8.862013688418091117e-01
8.243767082678713498e-01,4.571470809460775886e-01,3.278017489952661512e-01,7.665429965403849355e-01
7.602500338392872425e-01,4.384320473143583641e-01,4.987632113415768620e-01,7.636970075642530720e-01
8.129570772904290976e-01,4.726567294527357355e-01,6.820601389492386701e-01,7.781383197330744572e-01
9.898152834358409091e-01,7.103721199437186273e-01,5.035284905877268624e-02,8.744732292774086702e-01
9.994966176022699322e-01,8.362528559535232775e-01,7.463710778734666818e-02,9.245232758814226903e-01
8.272901556204663720e-01,4.779786463198387736e-01,4.538959817117900197e-01,7.711815060206366201e-01
9.996501706486794481e-01,7.866775946632494909e-01,1.538922052588125311e-01,9.401655578045673423e-01
7.734091870416682779e-01,4.445308670023198072e-01,9.623446486733532312e-01,7.842051474810172174e-01
9.935800504268570421e-01,8.957920719062424375e-01,1.735931668889780788e-01,8.978605741426658460e-01
9.900626997288151099e-01,6.785404466761761899e-01,4.238255111715694134e-02,8.895295476730437079e-01
9.976880853634854107e-01,7.733956111288804447e-01,3.499581362979342636e-03,9.030190006008786963e-01
7.779960534883151313e-01,4.482937833201867672e-01,7.384745404574412087e-01,7.696623413715312223e-01
