weight logl t0 tau logZsun
0.000000000000000000e+00 -9.528447265625000000e+03 3.586090490266204522e+00 1.004164951232816017e-01 -1.467142210126052504e+00
0.000000000000000000e+00 -9.528347656250000000e+03 3.814065334488649928e+00 1.794738145168426058e-01 -1.486138828984636007e+00
0.000000000000000000e+00 -9.527856445312500000e+03 3.247330709616219391e+00 1.650524872059913883e-01 -1.435455406830097314e+00
0.000000000000000000e+00 -9.526472656250000000e+03 3.077843721335447480e+00 1.949622779020943331e-01 -1.427232481306832446e+00
0.000000000000000000e+00 -9.526259765625000000e+03 5.360844195153590341e+00 1.804515726204994341e-01 -1.486358402199852158e+00
0.000000000000000000e+00 -9.524631835937500000e+03 3.717127983695793780e+00 2.207383057822553118e-01 -1.485545055986541518e+00
0.000000000000000000e+00 -9.522123046875000000e+03 3.482627847813051236e+00 1.199660630146745510e-01 -1.447766918531563807e+00
0.000000000000000000e+00 -9.521263671875000000e+03 9.792589802501794338e+00 2.449724076042724408e-01 -7.586483034607711673e-01
0.000000000000000000e+00 -9.521230468750000000e+03 5.632126507343400590e+00 1.326820551041340557e-01 -1.268671304317688264e+00
0.000000000000000000e+00 -9.517634765625000000e+03 5.856836818078122731e-01 2.500048324017946633e-01 -1.633985339219445443e+00
0.000000000000000000e+00 -9.517206054687500000e+03 9.009423623209602994e+00 3.205890797610212450e-01 -7.990120711730026581e-01
0.000000000000000000e+00 -9.516138671875000000e+03 6.834703170825543239e+00 1.379496537876220008e-01 -1.427147125321291510e+00
0.000000000000000000e+00 -9.513875000000000000e+03 3.892908647407613110e+00 8.544317323234152939e-01 -1.482781554917583122e+00
0.000000000000000000e+00 -9.513419921875000000e+03 3.269360462226225561e+00 3.052994002564121123e-01 -1.490349580118780493e+00
0.000000000000000000e+00 -9.513089843750000000e+03 3.785342915356133098e+00 1.520995532743740497e-01 -1.477562763793752065e+00
0.000000000000000000e+00 -9.506341796875000000e+03 1.836283083483387424e+00 2.696666913225181261e+00 -2.590051378528497317e-01
0.000000000000000000e+00 -9.504462890625000000e+03 4.731636728950612714e+00 3.442248958726000230e-01 -1.305007749188938249e+00
0.000000000000000000e+00 -9.501509765625000000e+03 1.839908129689977745e+00 9.903698762468923222e-01 -1.529757005453845631e+00
0.000000000000000000e+00 -9.497434570312500000e+03 4.971373952431648924e+00 1.417806698242745633e-01 -1.329963410202461560e+00
0.000000000000000000e+00 -9.496152343750000000e+03 3.948055976368065156e+00 1.166641048972355821e-01 -1.444258542208957552e+00
0.000000000000000000e+00 -9.494834960937500000e+03 6.196283958921785517e-01 1.903184399254684578e-01 -1.380091066408762224e+00
0.000000000000000000e+00 -9.494566406250000000e+03 5.855795880274036413e+00 2.291284645366115369e-01 -1.464215105206035483e+00
0.000000000000000000e+00 -9.494204101562500000e+03 5.263088091838506344e+00 1.204073910032416594e-01 -1.485431523904626960e+00
0.000000000000000000e+00 -9.494105468750000000e+03 5.241264697175810339e-01 1.742121944334731609e-01 -1.636789322595121554e+00
0.000000000000000000e+00 -9.492634765625000000e+03 2.803525457878269123e+00 2.133879024501485144e+00 -7.268050338604603589e-01
0.000000000000000000e+00 -9.488365234375000000e+03 6.715968688789164531e-01 2.915205551616576241e+00 1.617406922400377312e-01
0.000000000000000000e+00 -9.483456054687500000e+03 5.536289445558906230e+00 1.658216262896512472e+00 -3.160461654475037463e-01
0.000000000000000000e+00 -9.477576171875000000e+03 5.599507111520559022e+00 5.717698600462894909e-01 -1.444334389804217356e+00
0.000000000000000000e+00 -9.476307617187500000e+03 8.067174136220650382e+00 3.320028356495408062e-01 -1.321703798236816052e+00
0.000000000000000000e+00 -9.475468750000000000e+03 5.873873350635229862e+00 1.003523243765976458e+00 -1.223668744995732638e+00
0.000000000000000000e+00 -9.471708007812500000e+03 6.160786897581636445e+00 2.013938721064145176e-01 -1.196454797788543800e+00
0.000000000000000000e+00 -9.470007812500000000e+03 2.872556374654483324e+00 1.381843775213508874e+00 -9.725717316219086861e-01
0.000000000000000000e+00 -9.465822265625000000e+03 8.272681067678491207e-01 9.357756956267770931e-01 -1.566543279904103692e+00
0.000000000000000000e+00 -9.460740234375000000e+03 4.429319963059160870e+00 1.118142978292194362e-01 -1.402975106354439117e+00
0.000000000000000000e+00 -9.457327148437500000e+03 4.363126670170437649e+00 4.024100491321360162e-01 -1.334698235310501913e+00
0.000000000000000000e+00 -9.453630859375000000e+03 3.017009022875304591e+00 1.620434500599619854e-01 -1.505177835881470028e+00
0.000000000000000000e+00 -9.451474609375000000e+03 3.917776191133382824e+00 5.927994638493645496e-01 -1.485186517602834044e+00
0.000000000000000000e+00 -9.451119140625000000e+03 1.478843695337498820e+00 3.110155550163950511e-01 -1.590738450743426791e+00
0.000000000000000000e+00 -9.450501953125000000e+03 8.311142396469556104e+00 1.084607119532905589e-01 -9.272540996295728366e-01
0.000000000000000000e+00 -9.448462890625000000e+03 1.480468048766753641e+00 7.806722950129554306e-01 -1.396350880911707115e+00
0.000000000000000000e+00 -9.446957031250000000e+03 3.741331945622833999e+00 2.819594784960782197e-01 -1.441000145521297737e+00
0.000000000000000000e+00 -9.444819335937500000e+03 2.080254957128935711e+00 1.250006312825102939e-01 -1.407027384241350543e+00
0.000000000000000000e+00 -9.441980468750000000e+03 4.357400800405966557e+00 4.110882810026695311e-01 -1.335061793404415997e+00
0.000000000000000000e+00 -9.437667968750000000e+03 3.031775835795529339e+00 2.332913135644029412e-01 -1.480047756861667452e+00
0.000000000000000000e+00 -9.436454101562500000e+03 2.610358210136852986e+00 3.532776715719804228e-01 -1.433815098035485125e+00
0.000000000000000000e+00 -9.432296875000000000e+03 1.667352703619774612e+00 3.989230320240243488e-01 -1.409474963870301689e+00
0.000000000000000000e+00 -9.431734375000000000e+03 4.166153293855581197e+00 2.308955687521114242e-01 -1.466191518275103967e+00
0.000000000000000000e+00 -9.430980468750000000e+03 4.109790497627982653e+00 1.835081739240688181e-01 -1.441089806192086709e+00
0.000000000000000000e+00 -9.430582031250000000e+03 2.142937352798989226e-01 1.200889447664619664e-01 -1.377946006415224023e+00
0.000000000000000000e+00 -9.428890625000000000e+03 2.708356779747783438e+00 2.308618982186450286e-01 -1.523222856212954612e+00
0.000000000000000000e+00 -9.428516601562500000e+03 4.354727443912860707e+00 2.602833389097483074e-01 -1.473594771014505200e+00
0.000000000000000000e+00 -9.427247070312500000e+03 5.255883568334533962e+00 4.503424793147974281e-01 -1.462584736206604230e+00
0.000000000000000000e+00 -9.423603515625000000e+03 1.408178869572262348e+00 7.742710772379889361e-01 -1.400173986192281728e+00
0.000000000000000000e+00 -9.421591796875000000e+03 3.342460724068226696e+00 2.318245285331913319e+00 -1.610368240259285599e-01
0.000000000000000000e+00 -9.416524414062500000e+03 1.446793840759491356e+00 1.147996642614301510e-01 -1.607033844629431441e+00
0.000000000000000000e+00 -9.412536132812500000e+03 3.110298997766655749e+00 1.246109560197152244e-01 -1.459375690628180955e+00
0.000000000000000000e+00 -9.410232421875000000e+03 1.084186068592204899e+00 1.129435606747690585e-01 -1.617396070673184472e+00
0.000000000000000000e+00 -9.408795898437500000e+03 4.391381834099572501e+00 1.188137543524466211e-01 -1.431957574259512977e+00
0.000000000000000000e+00 -9.406687500000000000e+03 4.364655010078172914e+00 2.263976427081214882e-01 -1.391671607236765418e+00
0.000000000000000000e+00 -9.402316406250000000e+03 5.844947767608135170e-01 1.615946577352313507e-01 -1.386135597299641198e+00
0.000000000000000000e+00 -9.402028320312500000e+03 2.710101387658562011e+00 2.744911792412662033e-01 -1.507357930743439933e+00
0.000000000000000000e+00 -9.402022460937500000e+03 2.720341160200836939e+00 3.472162631338899241e-01 -1.453010184567438134e+00
0.000000000000000000e+00 -9.401096679687500000e+03 4.284347682836881610e+00 1.692006060596757400e-01 -1.420756187052989450e+00
0.000000000000000000e+00 -9.397147460937500000e+03 9.590437955797554537e+00 8.152121132386535018e-01 3.533252938148674360e-01
0.000000000000000000e+00 -9.396995117187500000e+03 1.431687607270292428e+00 4.934133897954600667e-01 -1.411235930785048165e+00
0.000000000000000000e+00 -9.394007812500000000e+03 2.954355365338938721e+00 7.975465628193088019e-01 -1.349907882250643620e+00
0.000000000000000000e+00 -9.393176757812500000e+03 5.318633138350511436e-01 1.172574677304119239e+00 -1.343363524282980004e+00
0.000000000000000000e+00 -9.391237304687500000e+03 4.144219181166376442e-01 5.993322551967658063e-01 -1.602788914583362256e+00
0.000000000000000000e+00 -9.390827148437500000e+03 1.995433575323327657e+00 8.485963451055476003e-01 -1.512636357981681723e+00
0.000000000000000000e+00 -9.387688476562500000e+03 2.854391340914077091e+00 5.498862922336740233e-01 -1.442064960534123808e+00
0.000000000000000000e+00 -9.386614257812500000e+03 8.867161221717983821e+00 1.411202593008316630e-01 -1.286614432461396618e+00
0.000000000000000000e+00 -9.384036132812500000e+03 1.897629181365934947e+00 4.776289684094542354e-01 -1.423187736827272509e+00
0.000000000000000000e+00 -9.382729492187500000e+03 4.000728280455488672e+00 2.992704422729169922e-01 -1.425661060382554801e+00
0.000000000000000000e+00 -9.381082031250000000e+03 6.527661593353838221e+00 7.269446289855485688e-01 -9.230143634894616422e-01
0.000000000000000000e+00 -9.375735351562500000e+03 5.131851952382387339e+00 7.822174869243573303e-01 -1.429144203418525105e+00
0.000000000000000000e+00 -9.373108398437500000e+03 6.293797574257364857e+00 1.174355422605765503e-01 -1.442253912999864163e+00
0.000000000000000000e+00 -9.372913085937500000e+03 2.904140352605076858e-01 1.092716386886163488e-01 -1.635340923298253202e+00
0.000000000000000000e+00 -9.368156250000000000e+03 1.790345124917563480e+00 2.297468266457878272e+00 -8.058115954619673449e-01
0.000000000000000000e+00 -9.364427734375000000e+03 5.233859400472792300e-01 6.197941993288527129e-01 -1.593372635561638884e+00
0.000000000000000000e+00 -9.364005859375000000e+03 3.783917634371160243e+00 4.085736042912254118e-01 -1.425503306801505721e+00
0.000000000000000000e+00 -9.356802734375000000e+03 4.201102130045941685e-01 1.280242153000863414e-01 -1.631930978859306158e+00
0.000000000000000000e+00 -9.356749023437500000e+03 2.061857411780790628e+00 1.456605100139572451e-01 -1.418516537552457102e+00
0.000000000000000000e+00 -9.353982421875000000e+03 7.144736165177293152e+00 6.310079450165260173e-01 -1.307040603564426196e+00
0.000000000000000000e+00 -9.353177734375000000e+03 2.794592235486142329e+00 1.853620382270192157e-01 -1.466458858502754481e+00
0.000000000000000000e+00 -9.352552734375000000e+03 2.643467745897930321e+00 6.087201104695396658e-01 -1.462149984210629583e+00
0.000000000000000000e+00 -9.349293945312500000e+03 4.911006781193121284e+00 1.236999158740489380e-01 -1.458464035972659278e+00
0.000000000000000000e+00 -9.348277343750000000e+03 2.344926097960475353e+00 1.371316030367123462e-01 -1.427524813465026465e+00
0.000000000000000000e+00 -9.347148437500000000e+03 1.884657463241552255e+00 4.068468994434323305e-01 -1.427161347192936081e+00
0.000000000000000000e+00 -9.345173828125000000e+03 2.534848308146809615e+00 3.281025524505161162e-01 -1.491036675662901212e+00
0.000000000000000000e+00 -9.343740234375000000e+03 9.357234227465506038e+00 5.488388461026323384e-01 -4.443888726904074993e-01
0.000000000000000000e+00 -9.341171875000000000e+03 2.422684664598855342e+00 5.542534363015492183e-01 -1.464290696816903381e+00
0.000000000000000000e+00 -9.339246093750000000e+03 8.110603658037499608e-01 1.145624391455868224e-01 -1.394188638454759044e+00
0.000000000000000000e+00 -9.333748046875000000e+03 3.655933176134708251e+00 2.216656648198610746e+00 -1.827112189147443999e-01
0.000000000000000000e+00 -9.332130859375000000e+03 6.532211050195898316e+00 3.422695923757568814e-01 -1.114324164812002582e+00
0.000000000000000000e+00 -9.328357421875000000e+03 1.240059591554560248e+00 1.674899800906084479e-01 -1.598681144856164416e+00
0.000000000000000000e+00 -9.327746093750000000e+03 2.846696733123831091e+00 1.394226636418504084e-01 -1.478530899082338923e+00
0.000000000000000000e+00 -9.326393554687500000e+03 3.484609172696403689e+00 5.444330920629731896e-01 -1.427836003765413420e+00
0.000000000000000000e+00 -9.320927734375000000e+03 1.086530462838477096e+00 8.200567977776924700e-01 -1.544235703605270515e+00
0.000000000000000000e+00 -9.317812500000000000e+03 4.479426118365879006e+00 1.562542921228948112e+00 -2.980572917676891365e-01
0.000000000000000000e+00 -9.317704101562500000e+03 1.211859727833350719e+00 4.881790065717389049e-01 -1.416628298136120012e+00
0.000000000000000000e+00 -9.317549804687500000e+03 4.683790446232780624e+00 1.414334666901994053e+00 -5.018488924962438702e-01
0.000000000000000000e+00 -9.316998046875000000e+03 2.449364694522216723e+00 7.528187558164367577e-01 -1.477152884669377775e+00
0.000000000000000000e+00 -9.316400390625000000e+03 2.194242100959389319e+00 6.863418766088974499e-01 -1.437454427805888280e+00
0.000000000000000000e+00 -9.316074218750000000e+03 7.551575576789953281e+00 7.869914538477179589e-01 -1.083623297790375029e+00
0.000000000000000000e+00 -9.315832031250000000e+03 1.094992446480152459e+01 1.740353054208576555e-01 -9.749512271244724637e-01
0.000000000000000000e+00 -9.311059570312500000e+03 1.107480616808948426e+01 1.880082460829398117e-01 -4.970265391577211034e-01
0.000000000000000000e+00 -9.311054687500000000e+03 5.648489809639585246e+00 1.251682401855227778e-01 -1.290956851825931562e+00
0.000000000000000000e+00 -9.307806640625000000e+03 2.822058457441030122e+00 6.878753746201567987e-01 -1.450135723529547560e+00
0.000000000000000000e+00 -9.299296875000000000e+03 3.704560814186988793e+00 1.688361770352658997e+00 -9.653575234204188060e-01
0.000000000000000000e+00 -9.298808593750000000e+03 9.895325369880607624e+00 2.136427389184417935e-01 -1.148920993604985785e+00
0.000000000000000000e+00 -9.296601562500000000e+03 1.125828274216426195e+01 1.068571345355527474e-01 -4.975420828874126400e-01
0.000000000000000000e+00 -9.294528320312500000e+03 2.436180484476916597e+00 2.971640471088176083e-01 -1.493257408890114046e+00
0.000000000000000000e+00 -9.292564453125000000e+03 5.903139710936843976e+00 8.286580815421827895e-01 -9.561499175398853190e-01
0.000000000000000000e+00 -9.290291992187500000e+03 1.449277983406974668e+00 2.798947731119530991e-01 -1.576218045309754956e+00
0.000000000000000000e+00 -9.286635742187500000e+03 5.473850847978212641e+00 5.164881081769544524e-01 -1.195740312697634478e+00
0.000000000000000000e+00 -9.285137695312500000e+03 4.894994258937895637e+00 8.483103137655220172e-01 -1.109158277544197047e+00
0.000000000000000000e+00 -9.284606445312500000e+03 4.744147101900430208e+00 2.068237443454387092e-01 -1.444889627836749124e+00
0.000000000000000000e+00 -9.284126953125000000e+03 3.245137887478346972e+00 1.820107692854957326e+00 -3.366186443821952423e-01
0.000000000000000000e+00 -9.277773437500000000e+03 5.367613688813412942e+00 4.063353313763202745e-01 -1.247389413779943279e+00
0.000000000000000000e+00 -9.273802734375000000e+03 2.293381933964805108e-01 2.691845026594125723e-01 -1.620224559813877363e+00
0.000000000000000000e+00 -9.272233398437500000e+03 1.089442214034787426e+01 4.599700383844188556e-01 5.518941873994354097e-02
0.000000000000000000e+00 -9.269024414062500000e+03 9.414558544896875603e+00 1.000309438348806340e-01 -8.232455196018799715e-01
0.000000000000000000e+00 -9.268912109375000000e+03 9.605381531473536683e+00 1.267919544819955668e-01 -8.003735079032490152e-01
0.000000000000000000e+00 -9.268535156250000000e+03 6.154557726986382704e+00 1.347405558281512816e-01 -1.231315297704753231e+00
0.000000000000000000e+00 -9.267108398437500000e+03 6.186816358443500086e+00 1.620598081074145158e+00 7.796406500927366423e-02
0.000000000000000000e+00 -9.267009765625000000e+03 6.800431778045668452e+00 2.037558421455203661e-01 -1.126596412341237308e+00
0.000000000000000000e+00 -9.265664062500000000e+03 4.950408453990882585e+00 1.017250712333516577e-01 -1.423290695454895616e+00
0.000000000000000000e+00 -9.259537109375000000e+03 1.375237788272169581e+00 1.149915746131139338e+00 -1.325436281783082704e+00
0.000000000000000000e+00 -9.258292968750000000e+03 1.047588890719855748e+01 4.774406865489091434e-01 2.178342717114518656e-01
0.000000000000000000e+00 -9.253068359375000000e+03 5.184422469712552051e+00 1.520949495636041704e-01 -1.347669192009698591e+00
0.000000000000000000e+00 -9.249841796875000000e+03 5.552191127075642996e+00 4.899997292568186724e-01 -1.434580162168873851e+00
0.000000000000000000e+00 -9.248213867187500000e+03 1.532891542888622283e+00 1.092832807459121064e-01 -1.417826634847230372e+00
0.000000000000000000e+00 -9.247334960937500000e+03 5.006478871771826711e+00 1.158408657500886868e-01 -1.438573542122229210e+00
0.000000000000000000e+00 -9.246000000000000000e+03 1.010552197409196395e+01 5.275699105512150489e-01 -5.934137807369783690e-01
0.000000000000000000e+00 -9.243793945312500000e+03 6.062494661310029009e+00 1.428001216313397048e+00 1.318917945917301715e-01
0.000000000000000000e+00 -9.243358398437500000e+03 8.291287071203969461e+00 1.503656860710643473e-01 -9.277716686415811154e-01
0.000000000000000000e+00 -9.242802734375000000e+03 9.139838512568003726e-01 8.281404860149107483e-01 -1.539437942716581853e+00
0.000000000000000000e+00 -9.241302734375000000e+03 1.068759948552843397e+01 3.458524517147539834e-01 -2.874460450018401225e-01
0.000000000000000000e+00 -9.237817382812500000e+03 1.569116415137460585e+00 3.693430285944153679e-01 -1.550257200291955684e+00
0.000000000000000000e+00 -9.237564453125000000e+03 1.250307400166150718e-01 6.094484456994773147e-01 -1.406690739490687125e+00
0.000000000000000000e+00 -9.235501953125000000e+03 4.858410426931128789e+00 2.797305966009164258e-01 -1.351710262003232188e+00
0.000000000000000000e+00 -9.234974609375000000e+03 1.371573227498841474e+00 1.521641444322367753e-01 -1.415641960507887820e+00
0.000000000000000000e+00 -9.234512695312500000e+03 2.096258798671918999e+00 3.420962631302845169e-01 -1.506761805388018516e+00
0.000000000000000000e+00 -9.233087890625000000e+03 5.478432518457550415e+00 1.388573809051090624e+00 -8.444220491650820115e-01
0.000000000000000000e+00 -9.233033203125000000e+03 3.205690612729502842e+00 7.651724763017561104e-01 -1.370098399551000323e+00
0.000000000000000000e+00 -9.229480468750000000e+03 1.116973139896030864e-01 1.025917144790992941e+00 -1.559583479408609641e+00
0.000000000000000000e+00 -9.229399414062500000e+03 2.227370617540528563e+00 2.664517844055255269e-01 -1.502763937010722195e+00
0.000000000000000000e+00 -9.229336914062500000e+03 4.291213884809589096e+00 4.334053892504697303e-01 -1.434722288522007450e+00
0.000000000000000000e+00 -9.225345703125000000e+03 1.137078654744075834e+01 2.059322473645270601e-01 -6.870630244213340454e-01
0.000000000000000000e+00 -9.223717773437500000e+03 4.596966340189327482e+00 2.925455587731977114e-01 -1.417529201779740511e+00
0.000000000000000000e+00 -9.223454101562500000e+03 7.664487318042885189e-01 3.921249478509878927e-01 -1.414612163183290416e+00
0.000000000000000000e+00 -9.222539062500000000e+03 1.124392733927497057e+00 1.815555572109409377e-01 -1.412884218469652620e+00
0.000000000000000000e+00 -9.221415039062500000e+03 2.933493789586630207e+00 8.438686514552975471e-01 -1.461118456523939679e+00
0.000000000000000000e+00 -9.219891601562500000e+03 4.245129353087862434e+00 5.232468297620467279e-01 -1.347168813192821890e+00
0.000000000000000000e+00 -9.217691406250000000e+03 2.396175624667239656e+00 1.681917419629331278e-01 -1.465131861286757875e+00
0.000000000000000000e+00 -9.213714843750000000e+03 7.528624322012088754e+00 1.234712435236975381e+00 -6.349379605566607410e-02
0.000000000000000000e+00 -9.212773437500000000e+03 5.130447094633978189e+00 2.785870444361706055e-01 -1.444237462084463575e+00
0.000000000000000000e+00 -9.210152343750000000e+03 6.612167355826596982e-01 1.291167665845256718e-01 -1.402285997751641311e+00
0.000000000000000000e+00 -9.209125000000000000e+03 1.101436686409687482e+01 4.886702893312486196e-01 4.063544453540486323e-01
0.000000000000000000e+00 -9.207701171875000000e+03 1.658724068743219426e+00 6.432385782531172547e-01 -1.467487142123814259e+00
0.000000000000000000e+00 -9.207683593750000000e+03 7.564594312570247503e+00 8.124989815970867779e-01 -1.040519671849331917e+00
0.000000000000000000e+00 -9.207362304687500000e+03 9.255447586754829814e+00 1.334809490864712345e-01 -8.241418335057089095e-01
0.000000000000000000e+00 -9.205166015625000000e+03 6.293112382883097045e-01 6.688417220163894727e-01 -1.564228316997547275e+00
0.000000000000000000e+00 -9.203869140625000000e+03 5.951530317373586731e-01 1.112276176989589471e+00 -1.379676977684257455e+00
0.000000000000000000e+00 -9.200982421875000000e+03 6.721686885937103284e+00 2.419309572363100014e-01 -1.130981460792841009e+00
0.000000000000000000e+00 -9.200916992187500000e+03 4.297767854110893460e+00 4.923333290459585565e-01 -1.358586876637569940e+00
0.000000000000000000e+00 -9.200648437500000000e+03 8.178675787105900596e+00 2.771887143732971737e-01 -1.310595925029904851e+00
0.000000000000000000e+00 -9.200134765625000000e+03 4.819859727828086804e+00 1.552778406005818734e+00 -1.459505454605447561e-01
0.000000000000000000e+00 -9.198847656250000000e+03 1.605870290384499022e+00 6.631353576084024759e-01 -1.468091604937765693e+00
0.000000000000000000e+00 -9.196845703125000000e+03 1.374140753794244052e+00 5.892779419747622427e-01 -1.525024863801899055e+00
0.000000000000000000e+00 -9.196635742187500000e+03 1.911702525244746709e-01 7.873532644800200764e-01 -1.572033723876112621e+00
0.000000000000000000e+00 -9.195101562500000000e+03 4.375388542076583676e+00 4.237607486467376283e-01 -1.423401385714843759e+00
0.000000000000000000e+00 -9.194087890625000000e+03 1.176631008708388038e+01 1.112188975867579033e-01 -1.979355660446300291e-01
0.000000000000000000e+00 -9.186863281250000000e+03 3.248988232657464614e+00 1.824830092865406872e+00 -9.238369068509264537e-01
0.000000000000000000e+00 -9.186078125000000000e+03 1.130580018739565595e+00 3.244933732792102954e-01 -1.573132975471227768e+00
0.000000000000000000e+00 -9.185527343750000000e+03 3.661547649670026328e+00 9.617315000529398361e-01 -1.211784252588787414e+00
0.000000000000000000e+00 -9.182978515625000000e+03 2.384049727919429262e+00 1.065134563313278465e-01 -1.464173091695823548e+00
0.000000000000000000e+00 -9.177346679687500000e+03 2.150440973111025666e+00 2.279860922448132543e-01 -1.508345050416368016e+00
0.000000000000000000e+00 -9.176683593750000000e+03 7.187586963265892415e+00 1.288444114418966779e-01 -1.110531559261228374e+00
0.000000000000000000e+00 -9.171096679687500000e+03 6.270927542994047421e+00 1.506254284812574007e-01 -1.211655758190274046e+00
0.000000000000000000e+00 -9.170953125000000000e+03 1.738591532273159324e+00 3.936708457320530763e-01 -1.462599584278985621e+00
0.000000000000000000e+00 -9.169822265625000000e+03 5.709567639082766100e+00 1.495348015504919470e+00 -5.764993032083010061e-01
0.000000000000000000e+00 -9.169375976562500000e+03 8.563921044003221184e+00 3.949491919462639333e-01 -1.239008390765608425e+00
0.000000000000000000e+00 -9.166396484375000000e+03 3.652185692623786117e-01 1.744146410294187932e+00 -1.053035270778881705e+00
0.000000000000000000e+00 -9.165424804687500000e+03 3.846479526106051594e+00 6.830383632458477683e-01 -1.441008047893337807e+00
0.000000000000000000e+00 -9.164936523437500000e+03 8.496179074844722123e+00 1.120234534157805995e-01 -9.131423809698870908e-01
0.000000000000000000e+00 -9.162564453125000000e+03 1.754778285684626793e+00 1.107184352988924980e-01 -1.554002738274204543e+00
0.000000000000000000e+00 -9.161059570312500000e+03 4.470024999065430826e+00 5.601750902236672935e-01 -1.439809590952653373e+00
0.000000000000000000e+00 -9.158457031250000000e+03 6.876535044663154572e+00 1.498124127786821524e-01 -1.398795953242681023e+00
0.000000000000000000e+00 -9.157913085937500000e+03 5.940152471474383411e+00 4.258962339889765802e-01 -1.178920333162663869e+00
0.000000000000000000e+00 -9.155208984375000000e+03 1.327903517716678472e+00 8.098519462649648171e-01 -1.458279174984910442e+00
0.000000000000000000e+00 -9.154785156250000000e+03 1.849276941822888709e+00 2.406820805136768160e-01 -1.531867658044234748e+00
0.000000000000000000e+00 -9.153539062500000000e+03 1.193371008880698270e+01 1.704658960393368727e-01 -3.852038529981260950e-01
0.000000000000000000e+00 -9.153017578125000000e+03 4.320749626954367706e+00 6.190574630491583186e-01 -1.312359370415177695e+00
0.000000000000000000e+00 -9.151205078125000000e+03 6.586278808661923945e-01 2.900070806473311058e-01 -1.592572461256142269e+00
0.000000000000000000e+00 -9.150904296875000000e+03 3.329667736866058103e+00 1.131654823489153694e+00 -1.135334244304575968e+00
0.000000000000000000e+00 -9.150410156250000000e+03 9.431491732979393916e+00 3.086996941416329521e-01 -1.165776612180758676e+00
0.000000000000000000e+00 -9.150347656250000000e+03 6.205025749158651571e+00 1.722828304971074920e-01 -1.423083117785211016e+00
0.000000000000000000e+00 -9.147520507812500000e+03 1.059881020446018240e+01 1.045850491492723439e-01 -1.129653622536433755e+00
0.000000000000000000e+00 -9.147033203125000000e+03 2.810568245728828796e+00 8.416361678901828069e-01 -1.433081163988648932e+00
0.000000000000000000e+00 -9.145909179687500000e+03 1.128195493438684416e+01 2.292381356459844977e-01 -2.252049422820965319e-01
0.000000000000000000e+00 -9.145802734375000000e+03 7.993350951786881708e-01 3.942764237698048180e-01 -1.424577992738276899e+00
0.000000000000000000e+00 -9.140632812500000000e+03 7.292417305274324413e+00 5.870678442604937430e-01 -1.299554102508835296e+00
0.000000000000000000e+00 -9.139800781250000000e+03 2.642495740754375877e-01 2.534579731334494213e-01 -1.407521299616322885e+00
0.000000000000000000e+00 -9.134359375000000000e+03 2.235339441275703720e+00 1.004228082213021733e-01 -1.512438547489237894e+00
0.000000000000000000e+00 -9.129244140625000000e+03 6.883107187982604458e+00 2.209697007129920732e-01 -1.390900981552588345e+00
0.000000000000000000e+00 -9.129093750000000000e+03 5.188088613429500562e+00 5.888609705803489192e-01 -1.429389049546755830e+00
0.000000000000000000e+00 -9.125312500000000000e+03 5.128167679067792584e+00 2.272638520564664866e-01 -1.361148815589757088e+00
0.000000000000000000e+00 -9.124449218750000000e+03 5.470222830177922546e+00 5.329620112957180744e-01 -1.203485205675395520e+00
0.000000000000000000e+00 -9.124017578125000000e+03 8.832270366430010622e-01 1.048685475895239638e-01 -1.595569956154446967e+00
0.000000000000000000e+00 -9.122337890625000000e+03 1.553187177504725458e+00 3.299453174522350429e-01 -1.532084698325600458e+00
0.000000000000000000e+00 -9.121648437500000000e+03 3.808822275182126571e+00 7.425574820998006587e-01 -1.439596522462974093e+00
0.000000000000000000e+00 -9.121575195312500000e+03 4.710942954987290321e+00 4.546837951472181283e-01 -1.428354923857034997e+00
0.000000000000000000e+00 -9.117569335937500000e+03 1.077551884097107227e+00 1.428394448040239739e+00 -1.201742020270196498e+00
0.000000000000000000e+00 -9.110615234375000000e+03 5.028678680738460471e+00 7.094045310986415442e-01 -1.184370791366224696e+00
0.000000000000000000e+00 -9.109964843750000000e+03 5.813714162250767536e+00 6.923247315387558443e-01 -1.081487902737820583e+00
0.000000000000000000e+00 -9.109024414062500000e+03 1.774928963551783090e+00 1.133536859770549465e-01 -1.542870789270563314e+00
0.000000000000000000e+00 -9.108847656250000000e+03 4.601462267444646592e+00 7.703071039428676103e-01 -1.209861196980974274e+00
0.000000000000000000e+00 -9.104845703125000000e+03 5.704877315401656546e+00 9.796864709114647685e-01 -8.487912246847275632e-01
0.000000000000000000e+00 -9.102541992187500000e+03 8.448159595647576126e+00 6.649690033447670512e-01 -1.004461578224407958e+00
0.000000000000000000e+00 -9.102190429687500000e+03 7.199241547020924337e+00 3.640311797929733362e-01 -1.358668893605828210e+00
0.000000000000000000e+00 -9.100708007812500000e+03 4.542760767801438782e+00 5.362514981090157340e-01 -1.325724637582740728e+00
0.000000000000000000e+00 -9.098869140625000000e+03 8.968509299045984706e-01 8.150662936114243529e-01 -1.506400013200921428e+00
0.000000000000000000e+00 -9.097625000000000000e+03 5.428840988857812633e+00 1.047508092999485385e-01 -1.377658151222426852e+00
0.000000000000000000e+00 -9.094604492187500000e+03 5.039873145216464678e+00 3.442031782376401283e-01 -1.331124712964957713e+00
