logz logzerr logvol nlive logl logwt insert_order
-1.241993461255237227e+06 9.366147380002576028e+03 -5.400000000000004102e-02 1.000000000000000000e+03 -1.231493250000000000e+06 -1.231500212255237391e+06 1.940000000000000058e-01
-1.231500212255237391e+06 1.141695721943727222e+04 -5.500000000000004191e-02 1.000000000000000000e+03 -1.220530375000000000e+06 -1.220537338255237322e+06 1.393999999999999906e+00
-1.220537338255237322e+06 1.269559670804702000e+04 -5.600000000000004280e-02 1.000000000000000000e+03 -1.219332375000000000e+06 -1.219339339255237253e+06 7.520000000000000018e-01
-1.219339339255237253e+06 6.137167515426458522e+03 -5.700000000000004369e-02 1.000000000000000000e+03 -1.214491000000000000e+06 -1.214497965255237417e+06 1.927999999999999936e+00
-1.214497965255237417e+06 7.571539768003048266e+03 -5.800000000000004458e-02 1.000000000000000000e+03 -1.213776500000000000e+06 -1.213783466255237348e+06 7.500000000000000000e-01
-1.213783466255237348e+06 2.268939863693331517e+03 -5.900000000000004546e-02 1.000000000000000000e+03 -1.203779500000000000e+06 -1.203786467255237279e+06 1.780000000000000027e+00
-1.203786467255237279e+06 5.859824045578876394e+03 -6.000000000000004635e-02 1.000000000000000000e+03 -1.196927250000000000e+06 -1.196934218255237211e+06 1.254000000000000004e+00
-1.196934218255237211e+06 5.067247891453314878e+03 -6.100000000000004724e-02 1.000000000000000000e+03 -1.193633750000000000e+06 -1.193640719255237374e+06 1.877999999999999892e+00
-1.193640719255237374e+06 1.425882025148827779e+03 -6.200000000000004813e-02 1.000000000000000000e+03 -1.190912750000000000e+06 -1.190919720255237306e+06 9.360000000000000542e-01
-1.190919720255237306e+06 1.870330205150353549e+03 -6.300000000000004208e-02 1.000000000000000000e+03 -1.190480875000000000e+06 -1.190487846255237237e+06 8.920000000000000151e-01
-1.190487846255237237e+06 1.899559766033919459e+03 -6.400000000000004297e-02 1.000000000000000000e+03 -1.184131625000000000e+06 -1.184138597255237401e+06 1.000000000000000000e+00
-1.184138597255237401e+06 3.288310060035623337e+03 -6.500000000000004385e-02 1.000000000000000000e+03 -1.175241750000000000e+06 -1.175248723255237332e+06 1.614000000000000101e+00
-1.175248723255237332e+06 3.849296418435898431e+03 -6.600000000000004474e-02 1.000000000000000000e+03 -1.170716500000000000e+06 -1.170723474255237263e+06 9.719999999999999751e-01
-1.170723474255237263e+06 4.987948757957193266e+03 -6.700000000000004563e-02 1.000000000000000000e+03 -1.164756375000000000e+06 -1.164763350255237427e+06 1.187999999999999945e+00
